"de_recipientcode","recipient_name","flow_name","year","usd_disbursement","usd_disbursement_defl"
"ARG","Argentina","ODA Loans",1999,42.255363,48.342734
"ARG","Argentina","ODA Loans",2000,37.125065,44.620119
"ARG","Argentina","ODA Loans",2001,2.305212,4.262771
"ARG","Argentina","ODA Loans",2002,2.110074,3.589223
"ARG","Argentina","ODA Loans",2003,44.638409,54.096139
"ARG","Argentina","ODA Loans",2004,37.663114,39.192534
"ARG","Argentina","ODA Loans",2005,21.521363,25.620987
"ARG","Argentina","ODA Loans",2006,35.620206,41.022255
"ARG","Argentina","ODA Loans",2007,32.058141,31.191278
"ARG","Argentina","ODA Loans",2008,30.88848,28.274228
"ARG","Argentina","ODA Loans",2009,18.508447,17.607689
"ARG","Argentina","ODA Loans",2010,50.530699,39.674578999999994
"ARG","Argentina","ODA Loans",2011,4.9129819999999995,4.624338
"ARG","Argentina","ODA Loans",2012,96.924635,103.08131
"ARG","Argentina","ODA Loans",2013,0.006926,0.006812
"ARG","Argentina","ODA Loans",2014,0,0
"ARG","Argentina","ODA Loans",2015,78.684693,84.081723
"ARG","Argentina","ODA Loans",2016,4.880486,5.679733
"ARG","Argentina","ODA Loans",2017,113.11223,125.494961
"ARG","Argentina","ODA Loans",2018,112.097053,121.55826799999998
"ARG","Argentina","ODA Loans",2019,211.66295,235.51996
"ARG","Argentina","ODA Loans",2020,48.932005,52.73757
"ARG","Argentina","ODA Loans",2021,107.825212,109.602465
"ARG","Argentina","ODA Loans",2022,274.141107,295.500012
"ARG","Argentina","ODA Loans",2023,181.025492,181.025492
"ARG","Argentina","Other Official Flows (non Export Credit)",1992,325.209432,542.478378
"ARG","Argentina","Other Official Flows (non Export Credit)",1993,837.290508,913.2921
"ARG","Argentina","Other Official Flows (non Export Credit)",1994,491.099515,591.201945
"ARG","Argentina","Other Official Flows (non Export Credit)",1995,914.8739810000001,631.879302
"ARG","Argentina","Other Official Flows (non Export Credit)",1996,143.575368,104.023482
"ARG","Argentina","Other Official Flows (non Export Credit)",1997,1.47973,2.198354
"ARG","Argentina","Other Official Flows (non Export Credit)",1998,90.084034,78.152087
"ARG","Argentina","Other Official Flows (non Export Credit)",1999,86.702892,67.14128299999999
"ARG","Argentina","Other Official Flows (non Export Credit)",2000,1029.027442,1536.938839
"ARG","Argentina","Other Official Flows (non Export Credit)",2001,1412.450249,2187.179696
"ARG","Argentina","Other Official Flows (non Export Credit)",2002,424.46448499999997,654.604385
"ARG","Argentina","Other Official Flows (non Export Credit)",2003,1978.2857820000002,2706.401773
"ARG","Argentina","Other Official Flows (non Export Credit)",2004,786.456989,991.279858
"ARG","Argentina","Other Official Flows (non Export Credit)",2005,363.9006,448.622458
"ARG","Argentina","Other Official Flows (non Export Credit)",2006,464.764093,555.264419
"ARG","Argentina","Other Official Flows (non Export Credit)",2007,512.192958,570.207371
"ARG","Argentina","Other Official Flows (non Export Credit)",2008,373.308467,396.903317
"ARG","Argentina","Other Official Flows (non Export Credit)",2009,2961.614355,3254.392709
"ARG","Argentina","Other Official Flows (non Export Credit)",2010,2267.359325,2477.713654
"ARG","Argentina","Other Official Flows (non Export Credit)",2011,2133.328699,2197.840341
"ARG","Argentina","Other Official Flows (non Export Credit)",2012,1793.911098,1893.589802
"ARG","Argentina","Other Official Flows (non Export Credit)",2013,2341.615919,2437.119745
"ARG","Argentina","Other Official Flows (non Export Credit)",2014,1901.245733,1978.734788
"ARG","Argentina","Other Official Flows (non Export Credit)",2015,1491.37222,1717.479518
"ARG","Argentina","Other Official Flows (non Export Credit)",2016,2025.05719,2356.217584
"ARG","Argentina","Other Official Flows (non Export Credit)",2017,3592.138255,4093.711641
"ARG","Argentina","Other Official Flows (non Export Credit)",2018,3706.117496,4053.298131
"ARG","Argentina","Other Official Flows (non Export Credit)",2019,2726.623921,3033.712779
"ARG","Argentina","Other Official Flows (non Export Credit)",2020,3225.901518,3481.043209
"ARG","Argentina","Other Official Flows (non Export Credit)",2021,3469.634224,3529.702357
"ARG","Argentina","Other Official Flows (non Export Credit)",2022,4247.151391,4451.30826
"ARG","Argentina","Other Official Flows (non Export Credit)",2023,5180.013377,5180.013377
"ARG","Argentina","Private Development Finance",2009,0.001576,0.002176
"ARG","Argentina","Private Development Finance",2011,0.0015,0.002005
"ARG","Argentina","Private Development Finance",2012,0.001798,0.002359
"ARG","Argentina","Private Development Finance",2013,1.121,1.446319
"ARG","Argentina","Private Development Finance",2014,0.01584,0.020087
"ARG","Argentina","Private Development Finance",2015,0.631715,0.793724
"ARG","Argentina","Private Development Finance",2016,0.484444,0.569944
"ARG","Argentina","Private Development Finance",2017,2.220726,2.656526
"ARG","Argentina","Private Development Finance",2018,3.65457,4.273071
"ARG","Argentina","Private Development Finance",2019,18.278425,21.096217
"ARG","Argentina","Private Development Finance",2020,1.390171,1.6028229999999999
"ARG","Argentina","Private Development Finance",2021,9.73637,10.402402
"ARG","Argentina","Private Development Finance",2022,3.624897,3.781614
"ARG","Argentina","Private Development Finance",2023,3.104701,3.104701
"ARG","Argentina","Private Sector Instruments (PSI)",2023,1.885075,1.885075
"ARM","Armenia","Equity Investment",2010,0,0
"ARM","Armenia","Equity Investment",2011,0,0
"ARM","Armenia","Equity Investment",2012,0,0
"ARM","Armenia","Equity Investment",2013,5.165348,5.253484
"ARM","Armenia","Equity Investment",2014,1.288046,1.29847
"ARM","Armenia","Equity Investment",2015,0,0
"ARM","Armenia","Equity Investment",2016,0,0
"ARM","Armenia","Equity Investment",2017,0.083418,0.095684
"ARM","Armenia","Equity Investment",2018,0.041308,0.044577
"ARM","Armenia","Equity Investment",2019,0.079481,0.088937
"ARM","Armenia","Equity Investment",2020,0.182336,0.196705
"ARM","Armenia","Equity Investment",2021,0.178571,0.181763
"ARM","Armenia","Equity Investment",2022,0,0
"ARM","Armenia","ODA Grants",1992,0.05152,0.053984
"ARM","Armenia","ODA Grants",1993,0.370309,0.507561
"ARM","Armenia","ODA Grants",1994,2.879637,3.9495810000000002
"ARM","Armenia","ODA Grants",1995,2.337934,2.916386
"ARM","Armenia","ODA Grants",1996,5.099158,6.460436
"ARM","Armenia","ODA Grants",1997,5.960228,5.895416
"ARM","Armenia","ODA Grants",1998,14.954602,20.979669
"ARM","Armenia","ODA Grants",1999,4.020616,4.649355
"ARM","Armenia","ODA Grants",2000,11.851715,11.931759
"ARM","Armenia","ODA Grants",2001,25.538128,43.890754
"ARM","Armenia","ODA Grants",2002,152.805618,242.95377299999998
"ARM","Armenia","ODA Grants",2003,123.991395,185.01758
"ARM","Armenia","ODA Grants",2004,128.217178,180.52631
"ARM","Armenia","ODA Grants",2005,185.410136,237.14309
"ARM","Armenia","ODA Grants",2006,157.910772,201.362879
"ARM","Armenia","ODA Grants",2007,161.872731,199.360979
"ARM","Armenia","ODA Grants",2008,163.966385,199.95149899999998
"ARM","Armenia","ODA Grants",2009,172.810393,205.479646
"ARM","Armenia","ODA Grants",2010,192.061485,227.74922800000002
"ARM","Armenia","ODA Grants",2011,261.53024800000003,295.88196
"ARM","Armenia","ODA Grants",2012,149.890163,170.925806
"ARM","Armenia","ODA Grants",2013,153.85626,167.668061
"ARM","Armenia","ODA Grants",2014,144.694195,154.117152
"ARM","Armenia","ODA Grants",2015,177.308732,208.284003
"ARM","Armenia","ODA Grants",2016,202.870111,238.321148
"ARM","Armenia","ODA Grants",2017,131.934587,149.388347
"ARM","Armenia","ODA Grants",2018,159.448724,174.165075
"ARM","Armenia","ODA Grants",2019,154.63879,168.13405
"ARM","Armenia","ODA Grants",2020,242.297321,263.600193
"ARM","Armenia","ODA Grants",2021,191.490529,196.60514
"ARM","Armenia","ODA Grants",2022,150.41459,160.240164
"ARM","Armenia","ODA Grants",2023,260.940988,260.940988
"ARM","Armenia","ODA Loans",1994,0,0
"ARM","Armenia","ODA Loans",1995,0,0
"ARM","Armenia","ODA Loans",1996,14.780276,26.060278
"ARM","Armenia","ODA Loans",1997,16.694161,28.879343
"ARM","Armenia","ODA Loans",1998,15.366952,26.635537000000003
"ARM","Armenia","ODA Loans",1999,1.7780680000000002,2.7613920000000003
"ARM","Armenia","ODA Loans",2000,58.482261,89.03645
"ARM","Armenia","ODA Loans",2001,79.944292,129.050377
"ARM","Armenia","ODA Loans",2002,107.759615,168.488533
"ARM","Armenia","ODA Loans",2003,111.846768,153.72687200000001
"ARM","Armenia","ODA Loans",2004,117.267514,148.945741
"ARM","Armenia","ODA Loans",2005,57.68677,71.563666
"ARM","Armenia","ODA Loans",2006,84.436949,100.658147
"ARM","Armenia","ODA Loans",2007,115.746798,128.97608
"ARM","Armenia","ODA Loans",2008,158.312576,152.372865
"ARM","Armenia","ODA Loans",2009,269.870761,257.162123
"ARM","Armenia","ODA Loans",2010,189.027344,177.837866
"ARM","Armenia","ODA Loans",2011,170.917617,173.628794
"ARM","Armenia","ODA Loans",2012,179.301115,191.092679
"ARM","Armenia","ODA Loans",2013,166.073748,172.579508
"ARM","Armenia","ODA Loans",2014,164.809181,170.1322
"ARM","Armenia","ODA Loans",2015,231.68984700000001,271.210981
"ARM","Armenia","ODA Loans",2016,205.13204100000002,239.326654
"ARM","Armenia","ODA Loans",2017,235.999764,271.52006
"ARM","Armenia","ODA Loans",2018,127.08065500000001,139.075539
"ARM","Armenia","ODA Loans",2019,461.219799,514.797176
"ARM","Armenia","ODA Loans",2020,77.381558,83.57154200000001
"ARM","Armenia","ODA Loans",2021,165.066329,168.444815
"ARM","Armenia","ODA Loans",2022,333.91545099999996,362.430171
"ARM","Armenia","ODA Loans",2023,127.026841,127.026841
"ARM","Armenia","Other Official Flows (non Export Credit)",2000,0,0
"ARM","Armenia","Other Official Flows (non Export Credit)",2001,0,0
"ARM","Armenia","Other Official Flows (non Export Credit)",2002,0,0
"ARM","Armenia","Other Official Flows (non Export Credit)",2003,0,0
"ARM","Armenia","Other Official Flows (non Export Credit)",2004,0,0
"ARM","Armenia","Other Official Flows (non Export Credit)",2005,0,0
"ARM","Armenia","Other Official Flows (non Export Credit)",2006,0,0
"ARM","Armenia","Other Official Flows (non Export Credit)",2007,0,0
"ARM","Armenia","Other Official Flows (non Export Credit)",2008,35.118205,37.748908
"ARM","Armenia","Other Official Flows (non Export Credit)",2009,151.796957,166.198398
"ARM","Armenia","Other Official Flows (non Export Credit)",2010,218.23538100000002,239.691036
"ARM","Armenia","Other Official Flows (non Export Credit)",2011,161.123383,165.996375
"ARM","Armenia","Other Official Flows (non Export Credit)",2012,167.13324599999999,176.314006
"ARM","Armenia","Other Official Flows (non Export Credit)",2013,184.982393,194.86006700000002
"ARM","Armenia","Other Official Flows (non Export Credit)",2014,216.64873,225.512545
"ARM","Armenia","Other Official Flows (non Export Credit)",2015,242.172839,279.534901
"ARM","Armenia","Other Official Flows (non Export Credit)",2016,286.943275,334.136356
"ARM","Armenia","Other Official Flows (non Export Credit)",2017,247.235162,281.790587
"ARM","Armenia","Other Official Flows (non Export Credit)",2018,244.704573,267.189552
"ARM","Armenia","Other Official Flows (non Export Credit)",2019,337.075546,375.303231
"ARM","Armenia","Other Official Flows (non Export Credit)",2020,221.676228,239.385317
"ARM","Armenia","Other Official Flows (non Export Credit)",2021,258.388619,263.15812900000003
"ARM","Armenia","Other Official Flows (non Export Credit)",2022,299.024898,314.477841
"ARM","Armenia","Other Official Flows (non Export Credit)",2023,217.235697,217.235697
"ARM","Armenia","Private Development Finance",2014,0.196495,0.249179
"ARM","Armenia","Private Development Finance",2016,0.663408,0.792112
"ARM","Armenia","Private Development Finance",2017,0.287054,0.309843
"ARM","Armenia","Private Development Finance",2018,0.599104,0.697756
"ARM","Armenia","Private Development Finance",2019,0.880869,0.978239
"ARM","Armenia","Private Development Finance",2020,0.642351,0.667952
"ARM","Armenia","Private Development Finance",2021,0.941369,0.924065
"ARM","Armenia","Private Development Finance",2022,0.466142,0.48245
"ARM","Armenia","Private Development Finance",2023,1.180028,1.180028
"ARM","Armenia","Private Sector Instruments (PSI)",2023,11.150519,11.150519
"ATG","Antigua and Barbuda","Equity Investment",2001,0,0
"ATG","Antigua and Barbuda","Equity Investment",2011,0,0
"ATG","Antigua and Barbuda","Equity Investment",2012,0,0
"ATG","Antigua and Barbuda","ODA Grants",1992,2.197865,3.854955
"ATG","Antigua and Barbuda","ODA Grants",1993,0.444117,0.820767
"ATG","Antigua and Barbuda","ODA Grants",1994,0.11933500000000001,0.230132
"ATG","Antigua and Barbuda","ODA Grants",1995,0.56316600000000006,0.781132
"ATG","Antigua and Barbuda","ODA Grants",1996,0.091671,0.140625
"ATG","Antigua and Barbuda","ODA Grants",1997,0.575703,0.896601
"ATG","Antigua and Barbuda","ODA Grants",1998,6.756349,7.786887999999999
"ATG","Antigua and Barbuda","ODA Grants",1999,7.92767,6.911687000000001
"ATG","Antigua and Barbuda","ODA Grants",2000,1.8593920000000002,2.883872
"ATG","Antigua and Barbuda","ODA Grants",2001,4.754511,5.2965599999999995
"ATG","Antigua and Barbuda","ODA Grants",2002,8.89496,8.038666
"ATG","Antigua and Barbuda","ODA Grants",2003,3.322219,3.050522
"ATG","Antigua and Barbuda","ODA Grants",2004,2.448956,2.459806
"ATG","Antigua and Barbuda","ODA Grants",2005,6.547337000000001,5.704234
"ATG","Antigua and Barbuda","ODA Grants",2006,3.792144,3.7886029999999997
"ATG","Antigua and Barbuda","ODA Grants",2007,4.117714,4.373089
"ATG","Antigua and Barbuda","ODA Grants",2008,3.798464,3.646245
"ATG","Antigua and Barbuda","ODA Grants",2009,4.147188,4.283667
"ATG","Antigua and Barbuda","ODA Grants",2010,19.977922,18.566298
"ATG","Antigua and Barbuda","ODA Grants",2011,16.048839,12.215231999999999
"ATG","Antigua and Barbuda","ODA Grants",2012,2.001932,1.729417
"ATG","Antigua and Barbuda","ODA Grants",2013,2.337882,2.336187
"ATG","Antigua and Barbuda","ODA Grants",2014,2.521035,2.458027
"ATG","Antigua and Barbuda","ODA Grants",2015,2.742706,2.767057
"ATG","Antigua and Barbuda","ODA Grants",2016,7.375189,6.79295
"ATG","Antigua and Barbuda","ODA Grants",2017,11.372539,12.306796
"ATG","Antigua and Barbuda","ODA Grants",2018,4.463071,4.299651
"ATG","Antigua and Barbuda","ODA Grants",2019,23.836021,25.972217999999998
"ATG","Antigua and Barbuda","ODA Grants",2020,20.022701,21.609513
"ATG","Antigua and Barbuda","ODA Grants",2021,5.936448,5.65742
"ATG","Antigua and Barbuda","ODA Loans",1992,0,0
"ATG","Antigua and Barbuda","ODA Loans",1993,0,0
"ATG","Antigua and Barbuda","ODA Loans",1994,0,0
"ATG","Antigua and Barbuda","ODA Loans",1995,0,0
"ATG","Antigua and Barbuda","ODA Loans",1996,0,0
"ATG","Antigua and Barbuda","ODA Loans",1997,0,0
"ATG","Antigua and Barbuda","ODA Loans",1998,0,0
"ATG","Antigua and Barbuda","ODA Loans",1999,0,0
"ATG","Antigua and Barbuda","ODA Loans",2000,0,0
"ATG","Antigua and Barbuda","ODA Loans",2001,0,0
"ATG","Antigua and Barbuda","ODA Loans",2002,0,0
"ATG","Antigua and Barbuda","ODA Loans",2003,0,0
"ATG","Antigua and Barbuda","ODA Loans",2004,0,0
"ATG","Antigua and Barbuda","ODA Loans",2005,0,0
"ATG","Antigua and Barbuda","ODA Loans",2006,0,0
"ATG","Antigua and Barbuda","ODA Loans",2007,0,0
"ATG","Antigua and Barbuda","ODA Loans",2008,0,0
"ATG","Antigua and Barbuda","ODA Loans",2009,0,0
"ATG","Antigua and Barbuda","ODA Loans",2010,0,0
"ATG","Antigua and Barbuda","ODA Loans",2011,0.17783,0.237687
"ATG","Antigua and Barbuda","ODA Loans",2012,0.10856,0.142448
"ATG","Antigua and Barbuda","ODA Loans",2013,0.05175,0.066768
"ATG","Antigua and Barbuda","ODA Loans",2014,0,0
"ATG","Antigua and Barbuda","ODA Loans",2015,0,0
"ATG","Antigua and Barbuda","ODA Loans",2016,0,0
"ATG","Antigua and Barbuda","ODA Loans",2017,0,0
"ATG","Antigua and Barbuda","ODA Loans",2018,13.60178,14.878982
"ATG","Antigua and Barbuda","ODA Loans",2019,5.05309,5.620145
"ATG","Antigua and Barbuda","ODA Loans",2020,5.9708380000000005,6.444429
"ATG","Antigua and Barbuda","ODA Loans",2021,0.245031,0.249281
"ATG","Antigua and Barbuda","Other Official Flows (non Export Credit)",1992,0,0
"ATG","Antigua and Barbuda","Other Official Flows (non Export Credit)",1993,0,0
"ATG","Antigua and Barbuda","Other Official Flows (non Export Credit)",1994,0,0
"ATG","Antigua and Barbuda","Other Official Flows (non Export Credit)",2001,0,0
"ATG","Antigua and Barbuda","Other Official Flows (non Export Credit)",2007,0,0
"ATG","Antigua and Barbuda","Other Official Flows (non Export Credit)",2013,1.489569,1.550529
"ATG","Antigua and Barbuda","Other Official Flows (non Export Credit)",2014,0.7,0.72864
"ATG","Antigua and Barbuda","Other Official Flows (non Export Credit)",2015,42.173924,48.581814
"ATG","Antigua and Barbuda","Other Official Flows (non Export Credit)",2016,1.148758,1.3368820000000001
"ATG","Antigua and Barbuda","Other Official Flows (non Export Credit)",2017,35.180386,40.097458
"ATG","Antigua and Barbuda","Other Official Flows (non Export Credit)",2018,3.26331,3.569733
"ATG","Antigua and Barbuda","Other Official Flows (non Export Credit)",2019,0.005,0.005562
"ATG","Antigua and Barbuda","Other Official Flows (non Export Credit)",2020,1.762928,1.90276
"ATG","Antigua and Barbuda","Other Official Flows (non Export Credit)",2021,37.314619,37.961788
"ATG","Antigua and Barbuda","Private Development Finance",2018,0.14163900000000001,0.148164
"AZE","Azerbaijan","Equity Investment",2004,0,0
"AZE","Azerbaijan","Equity Investment",2005,2.009694,2.5308
"AZE","Azerbaijan","Equity Investment",2007,13.105954,14.648573
"AZE","Azerbaijan","Equity Investment",2008,15.631894,16.426248
"AZE","Azerbaijan","Equity Investment",2009,23.631736,25.218207
"AZE","Azerbaijan","Equity Investment",2010,0,0
"AZE","Azerbaijan","Equity Investment",2011,0,0
"AZE","Azerbaijan","Equity Investment",2012,0,0
"AZE","Azerbaijan","Equity Investment",2013,0.612788,0.638351
